date,average_sentiment,min_sentiment,max_sentiment,q1_sentiment,median_sentiment,q3_sentiment,total_runs,total_posts
2025-12-18,9.95671525941242,3.92258187323365,12.9800777661109,9.95671525941242,9.95671525941242,9.95671525941242,24,120308
2025-12-19,11.5011187362711,9.8230237547383,13.4983158588866,11.5011187362711,11.5011187362711,11.5011187362711,48,421562
2025-12-20,11.727860386123,8.54123969104211,14.2456666864713,11.727860386123,11.727860386123,11.727860386123,48,372997
2025-12-21,12.5912437460582,6.78338378367557,19.6321260115087,12.5912437460582,12.5912437460582,12.5912437460582,48,410563
2025-12-22,11.7474419031132,-4.52502843586566,15.0837663990982,11.7474419031132,11.7474419031132,11.7474419031132,48,390337
2025-12-23,12.0848111618215,8.33540236442902,14.5961019822938,12.0848111618215,12.0848111618215,12.0848111618215,48,354075
2025-12-24,14.8564016523778,11.5019302808804,17.7459202748094,14.8564016523778,14.8564016523778,14.8564016523778,48,430164
2025-12-25,19.7652672237787,15.3660475800976,24.3270754375138,19.7652672237787,19.7652672237787,19.7652672237787,34,288272
2025-12-26,14.3234288445922,8.40488567577755,22.4110529370991,14.3234288445922,14.3234288445922,14.3234288445922,11,7920
2025-12-27,13.2969293838293,11.4171147862481,15.7583748594698,13.2969293838293,13.2969293838293,13.2969293838293,48,345636
2025-12-28,12.9800200582384,11.2822583844038,14.9627367818212,12.9800200582384,12.9800200582384,12.9800200582384,47,434808
2025-12-29,12.7182308407163,10.7133790121241,14.6016726988846,12.7182308407163,12.7182308407163,12.7182308407163,47,396251
2025-12-30,12.6707193293828,9.8231923329094,14.8045641724531,12.6707193293828,12.6707193293828,12.6707193293828,47,402070
2025-12-31,15.5485099064195,11.033242718552,20.8106477017006,15.5485099064195,15.5485099064195,15.5485099064195,48,371609
2026-01-01,18.8783381015354,11.3758937135545,26.6413170253408,18.8783381015354,18.8783381015354,18.8783381015354,48,398201
2026-01-02,13.431148290247,11.6772400395776,16.1103089884903,13.431148290247,13.431148290247,13.431148290247,48,400555
2026-01-03,6.13866036518402,1.36078290445528,14.5457770855789,6.13866036518402,6.13866036518402,6.13866036518402,39,321224
2026-01-04,9.76850469434437,6.91288279556203,11.6871510299588,9.76850469434437,9.76850469434437,9.76850469434437,48,425901
2026-01-05,10.0102941177536,7.56767253557381,12.8175336774867,10.0102941177536,10.0102941177536,10.0102941177536,43,338679
2026-01-06,10.0185999128163,8.07721605135841,12.1381940396839,10.0185999128163,10.0185999128163,10.0185999128163,41,322041
2026-01-07,7.81518969854847,1.51875506890403,11.8700272542254,7.81518969854847,7.81518969854847,7.81518969854847,48,370498
2026-01-08,5.72766389887438,1.0204610506121,9.09014748065153,5.72766389887438,5.72766389887438,5.72766389887438,35,311372
